2025-12-13 14:13:00,867 - [CLIENT ???] Connecting to ('127.0.0.1', 1234)...
2025-12-13 14:13:00,874 - [CLIENT 004] Successfully connected! Assigned Player ID: 4
2025-12-13 14:14:05,962 - [CLIENT 004] Successfully claimed block at (9, 17)
2025-12-13 14:14:06,069 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:06,170 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:06,177 - [CLIENT 004] Successfully claimed block at (10, 17)
2025-12-13 14:14:06,219 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:06,351 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:06,351 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:06,359 - [CLIENT 004] Successfully claimed block at (12, 17)
2025-12-13 14:14:06,359 - [CLIENT 004] Game Over received.
2025-12-13 14:14:06,360 - [CLIENT 004] Winner: 4. Stats - Sent: 14438, Recv: 14959
2025-12-13 14:14:06,382 - [CLIENT 004] Claim rejected by server.
